"fecha","Country","Purpose","Count"
2013-07-01,"Malaysia","Holiday",6374
2013-08-01,"Malaysia","Holiday",22039
2013-09-01,"Malaysia","Holiday",12231
2013-10-01,"Malaysia","Holiday",10045
2013-11-01,"Malaysia","Holiday",20687
2013-12-01,"Malaysia","Holiday",20938
2014-01-01,"Malaysia","Holiday",7307
2014-02-01,"Malaysia","Holiday",9896
2014-03-01,"Malaysia","Holiday",14672
2014-04-01,"Malaysia","Holiday",11209
2014-05-01,"Malaysia","Holiday",19532
2014-06-01,"Malaysia","Holiday",16229
2014-07-01,"Malaysia","Holiday",17440
2014-08-01,"Malaysia","Holiday",12959
2014-09-01,"Malaysia","Holiday",17130
2014-10-01,"Malaysia","Holiday",13611
2014-11-01,"Malaysia","Holiday",17133
2014-12-01,"Malaysia","Holiday",21057
2015-01-01,"Malaysia","Holiday",4675
2015-02-01,"Malaysia","Holiday",11886
2015-03-01,"Malaysia","Holiday",13269
2015-04-01,"Malaysia","Holiday",13465
2015-05-01,"Malaysia","Holiday",19496
2015-06-01,"Malaysia","Holiday",16428
2015-07-01,"Malaysia","Holiday",15713
2015-08-01,"Malaysia","Holiday",14455
2015-09-01,"Malaysia","Holiday",19019
2015-10-01,"Malaysia","Holiday",12516
2015-11-01,"Malaysia","Holiday",20606
2015-12-01,"Malaysia","Holiday",26424
2016-01-01,"Malaysia","Holiday",5667
2016-02-01,"Malaysia","Holiday",16831
2016-03-01,"Malaysia","Holiday",18486
2016-04-01,"Malaysia","Holiday",15543
2016-05-01,"Malaysia","Holiday",26447
2016-06-01,"Malaysia","Holiday",17608
2016-07-01,"Malaysia","Holiday",22558
2016-08-01,"Malaysia","Holiday",20809
2016-09-01,"Malaysia","Holiday",26400
2016-10-01,"Malaysia","Holiday",18788
2016-11-01,"Malaysia","Holiday",23893
2016-12-01,"Malaysia","Holiday",26162
2017-01-01,"Malaysia","Holiday",8749
2017-02-01,"Malaysia","Holiday",11348
2017-03-01,"Malaysia","Holiday",23013
2017-04-01,"Malaysia","Holiday",18844
2017-05-01,"Malaysia","Holiday",28949
2017-06-01,"Malaysia","Holiday",23467
2017-07-01,"Malaysia","Holiday",13825
2017-08-01,"Malaysia","Holiday",31457
2017-09-01,"Malaysia","Holiday",20337
2017-10-01,"Malaysia","Holiday",19220
2017-11-01,"Malaysia","Holiday",24936
2017-12-01,"Malaysia","Holiday",24651
2018-01-01,"Malaysia","Holiday",5458
2018-02-01,"Malaysia","Holiday",14532
2018-03-01,"Malaysia","Holiday",21736
2018-04-01,"Malaysia","Holiday",16206
2018-05-01,"Malaysia","Holiday",22659
2018-06-01,"Malaysia","Holiday",28946
2018-07-01,"Malaysia","Holiday",16183
2018-08-01,"Malaysia","Holiday",32643
2018-09-01,"Malaysia","Holiday",25336
2018-10-01,"Malaysia","Holiday",16558
2018-11-01,"Malaysia","Holiday",26960
2018-12-01,"Malaysia","Holiday",24334
2019-01-01,"Malaysia","Holiday",5120
2019-02-01,"Malaysia","Holiday",14062
2019-03-01,"Malaysia","Holiday",18636
2019-04-01,"Malaysia","Holiday",13176
2019-05-01,"Malaysia","Holiday",29326
2019-06-01,"Malaysia","Holiday",21457
2019-07-01,"Malaysia","Holiday",16803
2019-08-01,"Malaysia","Holiday",34138
2019-09-01,"Malaysia","Holiday",21596
2019-10-01,"Malaysia","Holiday",18535
2019-11-01,"Malaysia","Holiday",24126
2019-12-01,"Malaysia","Holiday",24459
2020-01-01,"Malaysia","Holiday",6282
2020-02-01,"Malaysia","Holiday",7136
2005-01-01,"Malaysia","Other",482
2005-02-01,"Malaysia","Other",466
2005-03-01,"Malaysia","Other",389
2005-04-01,"Malaysia","Other",529
2005-05-01,"Malaysia","Other",789
2005-06-01,"Malaysia","Other",414
2005-07-01,"Malaysia","Other",363
2005-08-01,"Malaysia","Other",472
2005-09-01,"Malaysia","Other",690
2005-10-01,"Malaysia","Other",271
2005-11-01,"Malaysia","Other",458
2005-12-01,"Malaysia","Other",382
2006-01-01,"Malaysia","Other",377
2006-02-01,"Malaysia","Other",674
2006-03-01,"Malaysia","Other",771
2006-04-01,"Malaysia","Other",317
2006-05-01,"Malaysia","Other",320
2006-06-01,"Malaysia","Other",399
2006-07-01,"Malaysia","Other",458
2006-08-01,"Malaysia","Other",438
2006-09-01,"Malaysia","Other",555
2006-10-01,"Malaysia","Other",539
2006-11-01,"Malaysia","Other",458
2006-12-01,"Malaysia","Other",406
2007-01-01,"Malaysia","Other",485
2007-02-01,"Malaysia","Other",573
2007-03-01,"Malaysia","Other",666
2007-04-01,"Malaysia","Other",441
2007-05-01,"Malaysia","Other",502
2007-06-01,"Malaysia","Other",399
2007-07-01,"Malaysia","Other",363
2007-08-01,"Malaysia","Other",467
2007-09-01,"Malaysia","Other",520
2007-10-01,"Malaysia","Other",395
2007-11-01,"Malaysia","Other",398
2007-12-01,"Malaysia","Other",371
2008-01-01,"Malaysia","Other",448
2008-02-01,"Malaysia","Other",508
2008-03-01,"Malaysia","Other",414
2008-04-01,"Malaysia","Other",409
2008-05-01,"Malaysia","Other",520
2008-06-01,"Malaysia","Other",494
2008-07-01,"Malaysia","Other",769
2008-08-01,"Malaysia","Other",549
2008-09-01,"Malaysia","Other",594
2008-10-01,"Malaysia","Other",509
2008-11-01,"Malaysia","Other",533
2008-12-01,"Malaysia","Other",541
2009-01-01,"Malaysia","Other",595
2009-02-01,"Malaysia","Other",742
2009-03-01,"Malaysia","Other",466
2009-04-01,"Malaysia","Other",501
2009-05-01,"Malaysia","Other",724
2009-06-01,"Malaysia","Other",313
2009-07-01,"Malaysia","Other",564
2009-08-01,"Malaysia","Other",556
2009-09-01,"Malaysia","Other",543
2009-10-01,"Malaysia","Other",498
2009-11-01,"Malaysia","Other",457
2009-12-01,"Malaysia","Other",632
2010-01-01,"Malaysia","Other",580
2010-02-01,"Malaysia","Other",886
2010-03-01,"Malaysia","Other",826
2010-04-01,"Malaysia","Other",574
2010-05-01,"Malaysia","Other",501
2010-06-01,"Malaysia","Other",460
2010-07-01,"Malaysia","Other",731
2010-08-01,"Malaysia","Other",498
2010-09-01,"Malaysia","Other",476
2010-10-01,"Malaysia","Other",517
2010-11-01,"Malaysia","Other",587
2010-12-01,"Malaysia","Other",689
2011-01-01,"Malaysia","Other",655
2011-02-01,"Malaysia","Other",1078
2011-03-01,"Malaysia","Other",799
2011-04-01,"Malaysia","Other",456
2011-05-01,"Malaysia","Other",873
2011-06-01,"Malaysia","Other",553
2011-07-01,"Malaysia","Other",460
2011-08-01,"Malaysia","Other",481
2011-09-01,"Malaysia","Other",584
2011-10-01,"Malaysia","Other",588
2011-11-01,"Malaysia","Other",495
2011-12-01,"Malaysia","Other",674
2012-01-01,"Malaysia","Other",550
2012-02-01,"Malaysia","Other",650
2012-03-01,"Malaysia","Other",593
2012-04-01,"Malaysia","Other",566
2012-05-01,"Malaysia","Other",559
2012-06-01,"Malaysia","Other",501
2012-07-01,"Malaysia","Other",536
2012-08-01,"Malaysia","Other",434
2012-09-01,"Malaysia","Other",578
2012-10-01,"Malaysia","Other",633
2012-11-01,"Malaysia","Other",645
2012-12-01,"Malaysia","Other",831
2013-01-01,"Malaysia","Other",603
2013-02-01,"Malaysia","Other",633
2013-03-01,"Malaysia","Other",630
2013-04-01,"Malaysia","Other",665
2013-05-01,"Malaysia","Other",633
2013-06-01,"Malaysia","Other",495
2013-07-01,"Malaysia","Other",701
2013-08-01,"Malaysia","Other",580
2013-09-01,"Malaysia","Other",515
2013-10-01,"Malaysia","Other",621
2013-11-01,"Malaysia","Other",747
2013-12-01,"Malaysia","Other",876
2014-01-01,"Malaysia","Other",711
2014-02-01,"Malaysia","Other",1052
2014-03-01,"Malaysia","Other",545
2014-04-01,"Malaysia","Other",609
2014-05-01,"Malaysia","Other",535
2014-06-01,"Malaysia","Other",665
2014-07-01,"Malaysia","Other",640
2014-08-01,"Malaysia","Other",618
2014-09-01,"Malaysia","Other",891
2014-10-01,"Malaysia","Other",1063
2014-11-01,"Malaysia","Other",1076
2014-12-01,"Malaysia","Other",1049
2015-01-01,"Malaysia","Other",669
2015-02-01,"Malaysia","Other",798
2015-03-01,"Malaysia","Other",900
2015-04-01,"Malaysia","Other",841
2015-05-01,"Malaysia","Other",834
2015-06-01,"Malaysia","Other",643
2015-07-01,"Malaysia","Other",850
2015-08-01,"Malaysia","Other",455
2015-09-01,"Malaysia","Other",638
2015-10-01,"Malaysia","Other",668
2015-11-01,"Malaysia","Other",1153
2015-12-01,"Malaysia","Other",1088
2016-01-01,"Malaysia","Other",616
2016-02-01,"Malaysia","Other",1162
2016-03-01,"Malaysia","Other",655
2016-04-01,"Malaysia","Other",958
2016-05-01,"Malaysia","Other",818
2016-06-01,"Malaysia","Other",491
2016-07-01,"Malaysia","Other",1009
2016-08-01,"Malaysia","Other",595
2016-09-01,"Malaysia","Other",985
2016-10-01,"Malaysia","Other",1142
2016-11-01,"Malaysia","Other",749
2016-12-01,"Malaysia","Other",1310
2017-01-01,"Malaysia","Other",364
2017-02-01,"Malaysia","Other",753
2017-03-01,"Malaysia","Other",611
2017-04-01,"Malaysia","Other",429
2017-05-01,"Malaysia","Other",689
2017-06-01,"Malaysia","Other",601
2017-07-01,"Malaysia","Other",648
2017-08-01,"Malaysia","Other",468
2017-09-01,"Malaysia","Other",498
2017-10-01,"Malaysia","Other",434
2017-11-01,"Malaysia","Other",441
2017-12-01,"Malaysia","Other",427
2018-01-01,"Malaysia","Other",438
2018-02-01,"Malaysia","Other",678
2018-03-01,"Malaysia","Other",584
2018-04-01,"Malaysia","Other",912
2018-05-01,"Malaysia","Other",547
2018-06-01,"Malaysia","Other",454
2018-07-01,"Malaysia","Other",620
2018-08-01,"Malaysia","Other",430
2018-09-01,"Malaysia","Other",717
2018-10-01,"Malaysia","Other",694
2018-11-01,"Malaysia","Other",754
2018-12-01,"Malaysia","Other",774
2019-01-01,"Malaysia","Other",359
2019-02-01,"Malaysia","Other",596
2019-03-01,"Malaysia","Other",711
2019-04-01,"Malaysia","Other",728
2019-05-01,"Malaysia","Other",601
2019-06-01,"Malaysia","Other",505
2019-07-01,"Malaysia","Other",554
2019-08-01,"Malaysia","Other",510
2019-09-01,"Malaysia","Other",616
2019-10-01,"Malaysia","Other",723
2019-11-01,"Malaysia","Other",718
2019-12-01,"Malaysia","Other",567
2020-01-01,"Malaysia","Other",593
2020-02-01,"Malaysia","Other",869
2005-01-01,"Malaysia","Visiting Friends or Relatives",1875
2005-02-01,"Malaysia","Visiting Friends or Relatives",3172
2005-03-01,"Malaysia","Visiting Friends or Relatives",3808
2005-04-01,"Malaysia","Visiting Friends or Relatives",3360
2005-05-01,"Malaysia","Visiting Friends or Relatives",4499
2005-06-01,"Malaysia","Visiting Friends or Relatives",2382
2005-07-01,"Malaysia","Visiting Friends or Relatives",2369
2005-08-01,"Malaysia","Visiting Friends or Relatives",2915
2005-09-01,"Malaysia","Visiting Friends or Relatives",3456
2005-10-01,"Malaysia","Visiting Friends or Relatives",3337
2005-11-01,"Malaysia","Visiting Friends or Relatives",3802
2005-12-01,"Malaysia","Visiting Friends or Relatives",5048
2006-01-01,"Malaysia","Visiting Friends or Relatives",1957
2006-02-01,"Malaysia","Visiting Friends or Relatives",2156
2006-03-01,"Malaysia","Visiting Friends or Relatives",3034
2006-04-01,"Malaysia","Visiting Friends or Relatives",3433
2006-05-01,"Malaysia","Visiting Friends or Relatives",2965
2006-06-01,"Malaysia","Visiting Friends or Relatives",2505
2006-07-01,"Malaysia","Visiting Friends or Relatives",2082
2006-08-01,"Malaysia","Visiting Friends or Relatives",2831
2006-09-01,"Malaysia","Visiting Friends or Relatives",2808
2006-10-01,"Malaysia","Visiting Friends or Relatives",3935
2006-11-01,"Malaysia","Visiting Friends or Relatives",3467
2006-12-01,"Malaysia","Visiting Friends or Relatives",5517
2007-01-01,"Malaysia","Visiting Friends or Relatives",1670
2007-02-01,"Malaysia","Visiting Friends or Relatives",3129
2007-03-01,"Malaysia","Visiting Friends or Relatives",3469
2007-04-01,"Malaysia","Visiting Friends or Relatives",3566
2007-05-01,"Malaysia","Visiting Friends or Relatives",3227
2007-06-01,"Malaysia","Visiting Friends or Relatives",2857
2007-07-01,"Malaysia","Visiting Friends or Relatives",2253
2007-08-01,"Malaysia","Visiting Friends or Relatives",3368
2007-09-01,"Malaysia","Visiting Friends or Relatives",3417
2007-10-01,"Malaysia","Visiting Friends or Relatives",2917
2007-11-01,"Malaysia","Visiting Friends or Relatives",4471
2007-12-01,"Malaysia","Visiting Friends or Relatives",5747
2008-01-01,"Malaysia","Visiting Friends or Relatives",2226
2008-02-01,"Malaysia","Visiting Friends or Relatives",3214
2008-03-01,"Malaysia","Visiting Friends or Relatives",3957
2008-04-01,"Malaysia","Visiting Friends or Relatives",3757
2008-05-01,"Malaysia","Visiting Friends or Relatives",3576
2008-06-01,"Malaysia","Visiting Friends or Relatives",2932
2008-07-01,"Malaysia","Visiting Friends or Relatives",2096
2008-08-01,"Malaysia","Visiting Friends or Relatives",3285
2008-09-01,"Malaysia","Visiting Friends or Relatives",3097
2008-10-01,"Malaysia","Visiting Friends or Relatives",2595
2008-11-01,"Malaysia","Visiting Friends or Relatives",5146
2008-12-01,"Malaysia","Visiting Friends or Relatives",6852
2009-01-01,"Malaysia","Visiting Friends or Relatives",2667
2009-02-01,"Malaysia","Visiting Friends or Relatives",3251
2009-03-01,"Malaysia","Visiting Friends or Relatives",5292
2009-04-01,"Malaysia","Visiting Friends or Relatives",6122
2009-05-01,"Malaysia","Visiting Friends or Relatives",6557
2009-06-01,"Malaysia","Visiting Friends or Relatives",4182
2009-07-01,"Malaysia","Visiting Friends or Relatives",3161
2009-08-01,"Malaysia","Visiting Friends or Relatives",4634
2009-09-01,"Malaysia","Visiting Friends or Relatives",5495
2009-10-01,"Malaysia","Visiting Friends or Relatives",4250
2009-11-01,"Malaysia","Visiting Friends or Relatives",5879
2009-12-01,"Malaysia","Visiting Friends or Relatives",7909
2010-01-01,"Malaysia","Visiting Friends or Relatives",2049
2010-02-01,"Malaysia","Visiting Friends or Relatives",5119
2010-03-01,"Malaysia","Visiting Friends or Relatives",5534
2010-04-01,"Malaysia","Visiting Friends or Relatives",4816
2010-05-01,"Malaysia","Visiting Friends or Relatives",5059
2010-06-01,"Malaysia","Visiting Friends or Relatives",5021
2010-07-01,"Malaysia","Visiting Friends or Relatives",3228
2010-08-01,"Malaysia","Visiting Friends or Relatives",5189
2010-09-01,"Malaysia","Visiting Friends or Relatives",7672
2010-10-01,"Malaysia","Visiting Friends or Relatives",5625
2010-11-01,"Malaysia","Visiting Friends or Relatives",6709
2010-12-01,"Malaysia","Visiting Friends or Relatives",7841
2011-01-01,"Malaysia","Visiting Friends or Relatives",2891
2011-02-01,"Malaysia","Visiting Friends or Relatives",5097
2011-03-01,"Malaysia","Visiting Friends or Relatives",5764
2011-04-01,"Malaysia","Visiting Friends or Relatives",6214
2011-05-01,"Malaysia","Visiting Friends or Relatives",5656
2011-06-01,"Malaysia","Visiting Friends or Relatives",3861
2011-07-01,"Malaysia","Visiting Friends or Relatives",3744
2011-08-01,"Malaysia","Visiting Friends or Relatives",5958
2011-09-01,"Malaysia","Visiting Friends or Relatives",5663
2011-10-01,"Malaysia","Visiting Friends or Relatives",4387
2011-11-01,"Malaysia","Visiting Friends or Relatives",5938
2011-12-01,"Malaysia","Visiting Friends or Relatives",8672
2012-01-01,"Malaysia","Visiting Friends or Relatives",2841
2012-02-01,"Malaysia","Visiting Friends or Relatives",4114
2012-03-01,"Malaysia","Visiting Friends or Relatives",5861
2012-04-01,"Malaysia","Visiting Friends or Relatives",6170
2012-05-01,"Malaysia","Visiting Friends or Relatives",6665
2012-06-01,"Malaysia","Visiting Friends or Relatives",4589
2012-07-01,"Malaysia","Visiting Friends or Relatives",4074
2012-08-01,"Malaysia","Visiting Friends or Relatives",7519
2012-09-01,"Malaysia","Visiting Friends or Relatives",6822
2012-10-01,"Malaysia","Visiting Friends or Relatives",5909
2012-11-01,"Malaysia","Visiting Friends or Relatives",8345
2012-12-01,"Malaysia","Visiting Friends or Relatives",9316
2013-01-01,"Malaysia","Visiting Friends or Relatives",2891
2013-02-01,"Malaysia","Visiting Friends or Relatives",5701
2013-03-01,"Malaysia","Visiting Friends or Relatives",6689
2013-04-01,"Malaysia","Visiting Friends or Relatives",5740
2013-05-01,"Malaysia","Visiting Friends or Relatives",7068
2013-06-01,"Malaysia","Visiting Friends or Relatives",4890
2013-07-01,"Malaysia","Visiting Friends or Relatives",4763
2013-08-01,"Malaysia","Visiting Friends or Relatives",8279
2013-09-01,"Malaysia","Visiting Friends or Relatives",7444
2013-10-01,"Malaysia","Visiting Friends or Relatives",6221
2013-11-01,"Malaysia","Visiting Friends or Relatives",9649
2013-12-01,"Malaysia","Visiting Friends or Relatives",12654
2014-01-01,"Malaysia","Visiting Friends or Relatives",5221
2014-02-01,"Malaysia","Visiting Friends or Relatives",6329
2014-03-01,"Malaysia","Visiting Friends or Relatives",8310
2014-04-01,"Malaysia","Visiting Friends or Relatives",7697
2014-05-01,"Malaysia","Visiting Friends or Relatives",8418
2014-06-01,"Malaysia","Visiting Friends or Relatives",6409
2014-07-01,"Malaysia","Visiting Friends or Relatives",7504
2014-08-01,"Malaysia","Visiting Friends or Relatives",6421
2014-09-01,"Malaysia","Visiting Friends or Relatives",7771
2014-10-01,"Malaysia","Visiting Friends or Relatives",7338
2014-11-01,"Malaysia","Visiting Friends or Relatives",8628
2014-12-01,"Malaysia","Visiting Friends or Relatives",12670
2015-01-01,"Malaysia","Visiting Friends or Relatives",3796
2015-02-01,"Malaysia","Visiting Friends or Relatives",7752
2015-03-01,"Malaysia","Visiting Friends or Relatives",7493
2015-04-01,"Malaysia","Visiting Friends or Relatives",8225
2015-05-01,"Malaysia","Visiting Friends or Relatives",8008
2015-06-01,"Malaysia","Visiting Friends or Relatives",6597
2015-07-01,"Malaysia","Visiting Friends or Relatives",7483
2015-08-01,"Malaysia","Visiting Friends or Relatives",6941
2015-09-01,"Malaysia","Visiting Friends or Relatives",10420
2015-10-01,"Malaysia","Visiting Friends or Relatives",6864
2015-11-01,"Malaysia","Visiting Friends or Relatives",8282
2015-12-01,"Malaysia","Visiting Friends or Relatives",11634
2016-01-01,"Malaysia","Visiting Friends or Relatives",3337
2016-02-01,"Malaysia","Visiting Friends or Relatives",7046
2016-03-01,"Malaysia","Visiting Friends or Relatives",8238
2016-04-01,"Malaysia","Visiting Friends or Relatives",7296
2016-05-01,"Malaysia","Visiting Friends or Relatives",7824
2016-06-01,"Malaysia","Visiting Friends or Relatives",6252
2016-07-01,"Malaysia","Visiting Friends or Relatives",7228
2016-08-01,"Malaysia","Visiting Friends or Relatives",6357
2016-09-01,"Malaysia","Visiting Friends or Relatives",10518
2016-10-01,"Malaysia","Visiting Friends or Relatives",7094
2016-11-01,"Malaysia","Visiting Friends or Relatives",8499
2016-12-01,"Malaysia","Visiting Friends or Relatives",12111
2017-01-01,"Malaysia","Visiting Friends or Relatives",4689
2017-02-01,"Malaysia","Visiting Friends or Relatives",5787
2017-03-01,"Malaysia","Visiting Friends or Relatives",7852
2017-04-01,"Malaysia","Visiting Friends or Relatives",8171
2017-05-01,"Malaysia","Visiting Friends or Relatives",7978
2017-06-01,"Malaysia","Visiting Friends or Relatives",7941
2017-07-01,"Malaysia","Visiting Friends or Relatives",6614
2017-08-01,"Malaysia","Visiting Friends or Relatives",8520
2017-09-01,"Malaysia","Visiting Friends or Relatives",8135
2017-10-01,"Malaysia","Visiting Friends or Relatives",7129
2017-11-01,"Malaysia","Visiting Friends or Relatives",8699
2017-12-01,"Malaysia","Visiting Friends or Relatives",12317
2018-01-01,"Malaysia","Visiting Friends or Relatives",3543
2018-02-01,"Malaysia","Visiting Friends or Relatives",7495
2018-03-01,"Malaysia","Visiting Friends or Relatives",8702
2018-04-01,"Malaysia","Visiting Friends or Relatives",7428
2018-05-01,"Malaysia","Visiting Friends or Relatives",7004
2018-06-01,"Malaysia","Visiting Friends or Relatives",8598
2018-07-01,"Malaysia","Visiting Friends or Relatives",6484
2018-08-01,"Malaysia","Visiting Friends or Relatives",7655
2018-09-01,"Malaysia","Visiting Friends or Relatives",9045
2018-10-01,"Malaysia","Visiting Friends or Relatives",7514
2018-11-01,"Malaysia","Visiting Friends or Relatives",9292
2018-12-01,"Malaysia","Visiting Friends or Relatives",11338
2019-01-01,"Malaysia","Visiting Friends or Relatives",3536
2019-02-01,"Malaysia","Visiting Friends or Relatives",7050
2019-03-01,"Malaysia","Visiting Friends or Relatives",6851
2019-04-01,"Malaysia","Visiting Friends or Relatives",7798
2019-05-01,"Malaysia","Visiting Friends or Relatives",8693
2019-06-01,"Malaysia","Visiting Friends or Relatives",6961
2019-07-01,"Malaysia","Visiting Friends or Relatives",6274
2019-08-01,"Malaysia","Visiting Friends or Relatives",8186
2019-09-01,"Malaysia","Visiting Friends or Relatives",7976
2019-10-01,"Malaysia","Visiting Friends or Relatives",7737
2019-11-01,"Malaysia","Visiting Friends or Relatives",7999
2019-12-01,"Malaysia","Visiting Friends or Relatives",10564
2020-01-01,"Malaysia","Visiting Friends or Relatives",4163
2020-02-01,"Malaysia","Visiting Friends or Relatives",5153
2005-01-01,"New Zealand","Business",9049
2005-02-01,"New Zealand","Business",17163
2005-03-01,"New Zealand","Business",16124
2005-04-01,"New Zealand","Business",15079
2005-05-01,"New Zealand","Business",20731
2005-06-01,"New Zealand","Business",16128
2005-07-01,"New Zealand","Business",18973
2005-08-01,"New Zealand","Business",20318
2005-09-01,"New Zealand","Business",18174
2005-10-01,"New Zealand","Business",18466
2005-11-01,"New Zealand","Business",18371
2005-12-01,"New Zealand","Business",10680
2006-01-01,"New Zealand","Business",9759
2006-02-01,"New Zealand","Business",16435
2006-03-01,"New Zealand","Business",17284
2006-04-01,"New Zealand","Business",14955
2006-05-01,"New Zealand","Business",20087
2006-06-01,"New Zealand","Business",18035
2006-07-01,"New Zealand","Business",18881
2006-08-01,"New Zealand","Business",20137
2006-09-01,"New Zealand","Business",17204
2006-10-01,"New Zealand","Business",17791
2006-11-01,"New Zealand","Business",19484
2006-12-01,"New Zealand","Business",11067
2007-01-01,"New Zealand","Business",10734
2007-02-01,"New Zealand","Business",17188
2007-03-01,"New Zealand","Business",18305
2007-04-01,"New Zealand","Business",14685
2007-05-01,"New Zealand","Business",21611
2007-06-01,"New Zealand","Business",18198
2007-07-01,"New Zealand","Business",18242
2007-08-01,"New Zealand","Business",21537
2007-09-01,"New Zealand","Business",19096
2007-10-01,"New Zealand","Business",21093
2007-11-01,"New Zealand","Business",18978
2007-12-01,"New Zealand","Business",10319
2008-01-01,"New Zealand","Business",11263
2008-02-01,"New Zealand","Business",19779
2008-03-01,"New Zealand","Business",17513
2008-04-01,"New Zealand","Business",17858
2008-05-01,"New Zealand","Business",19220
2008-06-01,"New Zealand","Business",16826
2008-07-01,"New Zealand","Business",21849
2008-08-01,"New Zealand","Business",19537
2008-09-01,"New Zealand","Business",18804
2008-10-01,"New Zealand","Business",21393
2008-11-01,"New Zealand","Business",18398
2008-12-01,"New Zealand","Business",9484
2009-01-01,"New Zealand","Business",9048
2009-02-01,"New Zealand","Business",14875
2009-03-01,"New Zealand","Business",17177
2009-04-01,"New Zealand","Business",13759
2009-05-01,"New Zealand","Business",17170
2009-06-01,"New Zealand","Business",15488
2009-07-01,"New Zealand","Business",16191
2009-08-01,"New Zealand","Business",18106
2009-09-01,"New Zealand","Business",16761
2009-10-01,"New Zealand","Business",17491
2009-11-01,"New Zealand","Business",17770
2009-12-01,"New Zealand","Business",10094
2010-01-01,"New Zealand","Business",8886
2010-02-01,"New Zealand","Business",17245
2010-03-01,"New Zealand","Business",17388
2010-04-01,"New Zealand","Business",15582
2010-05-01,"New Zealand","Business",20761
2010-06-01,"New Zealand","Business",16989
2010-07-01,"New Zealand","Business",18214
2010-08-01,"New Zealand","Business",19782
2010-09-01,"New Zealand","Business",18947
2010-10-01,"New Zealand","Business",18214
2010-11-01,"New Zealand","Business",20155
2010-12-01,"New Zealand","Business",10493
2011-01-01,"New Zealand","Business",11124
2011-02-01,"New Zealand","Business",17148
2011-03-01,"New Zealand","Business",18277
2011-04-01,"New Zealand","Business",14796
2011-05-01,"New Zealand","Business",23164
2011-06-01,"New Zealand","Business",16657
2011-07-01,"New Zealand","Business",16937
2011-08-01,"New Zealand","Business",22622
2011-09-01,"New Zealand","Business",17984
2011-10-01,"New Zealand","Business",19616
2011-11-01,"New Zealand","Business",21075
2011-12-01,"New Zealand","Business",10676
2012-01-01,"New Zealand","Business",10494
2012-02-01,"New Zealand","Business",18959
2012-03-01,"New Zealand","Business",18900
2012-04-01,"New Zealand","Business",15518
2012-05-01,"New Zealand","Business",21639
2012-06-01,"New Zealand","Business",15668
2012-07-01,"New Zealand","Business",18139
2012-08-01,"New Zealand","Business",19469
2012-09-01,"New Zealand","Business",18980
2012-10-01,"New Zealand","Business",21679
2012-11-01,"New Zealand","Business",19144
2012-12-01,"New Zealand","Business",10933
2013-01-01,"New Zealand","Business",11494
2013-02-01,"New Zealand","Business",17884
2013-03-01,"New Zealand","Business",16495
2013-04-01,"New Zealand","Business",17900
2013-05-01,"New Zealand","Business",20714
2013-06-01,"New Zealand","Business",16080
2013-07-01,"New Zealand","Business",18620
2013-08-01,"New Zealand","Business",19894
2013-09-01,"New Zealand","Business",19188
2013-10-01,"New Zealand","Business",19406
2013-11-01,"New Zealand","Business",19029
2013-12-01,"New Zealand","Business",10992
2014-01-01,"New Zealand","Business",10712
2014-02-01,"New Zealand","Business",17545
2014-03-01,"New Zealand","Business",19100
2014-04-01,"New Zealand","Business",14067
2014-05-01,"New Zealand","Business",20165
2014-06-01,"New Zealand","Business",18196
2014-07-01,"New Zealand","Business",17495
2014-08-01,"New Zealand","Business",20880
2014-09-01,"New Zealand","Business",18443
2014-10-01,"New Zealand","Business",20714
2014-11-01,"New Zealand","Business",19280
2014-12-01,"New Zealand","Business",11604
2015-01-01,"New Zealand","Business",9239
2015-02-01,"New Zealand","Business",16643
2015-03-01,"New Zealand","Business",17592
2015-04-01,"New Zealand","Business",16224
2015-05-01,"New Zealand","Business",20130
2015-06-01,"New Zealand","Business",17743
2015-07-01,"New Zealand","Business",17577
2015-08-01,"New Zealand","Business",18737
2015-09-01,"New Zealand","Business",17118
2015-10-01,"New Zealand","Business",18988
2015-11-01,"New Zealand","Business",20022
2015-12-01,"New Zealand","Business",10422
2016-01-01,"New Zealand","Business",10955
2016-02-01,"New Zealand","Business",17300
2016-03-01,"New Zealand","Business",17274
2016-04-01,"New Zealand","Business",17030
2016-05-01,"New Zealand","Business",20740
2016-06-01,"New Zealand","Business",17796
2016-07-01,"New Zealand","Business",17440
2016-08-01,"New Zealand","Business",19764
2016-09-01,"New Zealand","Business",18492
2016-10-01,"New Zealand","Business",18328
2016-11-01,"New Zealand","Business",20882
2016-12-01,"New Zealand","Business",8391
2017-01-01,"New Zealand","Business",10426
2017-02-01,"New Zealand","Business",16233
2017-03-01,"New Zealand","Business",19658
2017-04-01,"New Zealand","Business",12830
2017-05-01,"New Zealand","Business",20404
2017-06-01,"New Zealand","Business",17522
2017-07-01,"New Zealand","Business",20294
2017-08-01,"New Zealand","Business",21179
2017-09-01,"New Zealand","Business",19233
2017-10-01,"New Zealand","Business",24190
2017-11-01,"New Zealand","Business",23067
2017-12-01,"New Zealand","Business",12096
2018-01-01,"New Zealand","Business",11414
2018-02-01,"New Zealand","Business",20279
2018-03-01,"New Zealand","Business",21104
2018-04-01,"New Zealand","Business",18737
2018-05-01,"New Zealand","Business",22935
2018-06-01,"New Zealand","Business",19073
2018-07-01,"New Zealand","Business",21113
2018-08-01,"New Zealand","Business",24423
