"fecha","Country","Purpose","Count"
2013-10-01,"New Zealand","Other",1655
2013-11-01,"New Zealand","Other",1435
2013-12-01,"New Zealand","Other",1267
2014-01-01,"New Zealand","Other",2276
2014-02-01,"New Zealand","Other",1908
2014-03-01,"New Zealand","Other",1318
2014-04-01,"New Zealand","Other",1586
2014-05-01,"New Zealand","Other",1520
2014-06-01,"New Zealand","Other",1345
2014-07-01,"New Zealand","Other",1762
2014-08-01,"New Zealand","Other",1677
2014-09-01,"New Zealand","Other",1784
2014-10-01,"New Zealand","Other",2013
2014-11-01,"New Zealand","Other",1878
2014-12-01,"New Zealand","Other",2781
2015-01-01,"New Zealand","Other",2650
2015-02-01,"New Zealand","Other",2330
2015-03-01,"New Zealand","Other",1854
2015-04-01,"New Zealand","Other",2418
2015-05-01,"New Zealand","Other",1260
2015-06-01,"New Zealand","Other",1362
2015-07-01,"New Zealand","Other",1814
2015-08-01,"New Zealand","Other",956
2015-09-01,"New Zealand","Other",1825
2015-10-01,"New Zealand","Other",1416
2015-11-01,"New Zealand","Other",1325
2015-12-01,"New Zealand","Other",874
2016-01-01,"New Zealand","Other",1578
2016-02-01,"New Zealand","Other",1609
2016-03-01,"New Zealand","Other",1874
2016-04-01,"New Zealand","Other",2240
2016-05-01,"New Zealand","Other",1251
2016-06-01,"New Zealand","Other",1577
2016-07-01,"New Zealand","Other",1655
2016-08-01,"New Zealand","Other",1881
2016-09-01,"New Zealand","Other",1996
2016-10-01,"New Zealand","Other",1706
2016-11-01,"New Zealand","Other",1504
2016-12-01,"New Zealand","Other",2064
2017-01-01,"New Zealand","Other",1831
2017-02-01,"New Zealand","Other",1233
2017-03-01,"New Zealand","Other",1645
2017-04-01,"New Zealand","Other",2378
2017-05-01,"New Zealand","Other",1289
2017-06-01,"New Zealand","Other",1108
2005-01-01,"New Zealand","Visiting Friends or Relatives",23879
2005-02-01,"New Zealand","Visiting Friends or Relatives",23114
2005-03-01,"New Zealand","Visiting Friends or Relatives",29135
2005-04-01,"New Zealand","Visiting Friends or Relatives",21997
2005-05-01,"New Zealand","Visiting Friends or Relatives",17822
2005-06-01,"New Zealand","Visiting Friends or Relatives",18300
2005-07-01,"New Zealand","Visiting Friends or Relatives",17705
2005-08-01,"New Zealand","Visiting Friends or Relatives",17005
2005-09-01,"New Zealand","Visiting Friends or Relatives",22047
2005-10-01,"New Zealand","Visiting Friends or Relatives",19138
2005-11-01,"New Zealand","Visiting Friends or Relatives",19933
2005-12-01,"New Zealand","Visiting Friends or Relatives",49485
2006-01-01,"New Zealand","Visiting Friends or Relatives",23841
2006-02-01,"New Zealand","Visiting Friends or Relatives",24690
2006-03-01,"New Zealand","Visiting Friends or Relatives",24762
2006-04-01,"New Zealand","Visiting Friends or Relatives",25131
2006-05-01,"New Zealand","Visiting Friends or Relatives",17539
2006-06-01,"New Zealand","Visiting Friends or Relatives",18615
2006-07-01,"New Zealand","Visiting Friends or Relatives",16882
2006-08-01,"New Zealand","Visiting Friends or Relatives",18769
2006-09-01,"New Zealand","Visiting Friends or Relatives",21760
2006-10-01,"New Zealand","Visiting Friends or Relatives",21238
2006-11-01,"New Zealand","Visiting Friends or Relatives",22231
2006-12-01,"New Zealand","Visiting Friends or Relatives",53959
2007-01-01,"New Zealand","Visiting Friends or Relatives",24206
2007-02-01,"New Zealand","Visiting Friends or Relatives",26912
2007-03-01,"New Zealand","Visiting Friends or Relatives",26148
2007-04-01,"New Zealand","Visiting Friends or Relatives",26712
2007-05-01,"New Zealand","Visiting Friends or Relatives",18487
2007-06-01,"New Zealand","Visiting Friends or Relatives",19587
2007-07-01,"New Zealand","Visiting Friends or Relatives",17910
2007-08-01,"New Zealand","Visiting Friends or Relatives",18954
2007-09-01,"New Zealand","Visiting Friends or Relatives",20000
2007-10-01,"New Zealand","Visiting Friends or Relatives",19950
2007-11-01,"New Zealand","Visiting Friends or Relatives",21514
2007-12-01,"New Zealand","Visiting Friends or Relatives",53729
2008-01-01,"New Zealand","Visiting Friends or Relatives",23790
2008-02-01,"New Zealand","Visiting Friends or Relatives",25129
2008-03-01,"New Zealand","Visiting Friends or Relatives",27863
2008-04-01,"New Zealand","Visiting Friends or Relatives",23216
2008-05-01,"New Zealand","Visiting Friends or Relatives",19718
2008-06-01,"New Zealand","Visiting Friends or Relatives",17494
2008-07-01,"New Zealand","Visiting Friends or Relatives",19514
2008-08-01,"New Zealand","Visiting Friends or Relatives",19657
2008-09-01,"New Zealand","Visiting Friends or Relatives",20676
2008-10-01,"New Zealand","Visiting Friends or Relatives",22437
2008-11-01,"New Zealand","Visiting Friends or Relatives",23465
2008-12-01,"New Zealand","Visiting Friends or Relatives",54295
2009-01-01,"New Zealand","Visiting Friends or Relatives",28803
2009-02-01,"New Zealand","Visiting Friends or Relatives",29392
2009-03-01,"New Zealand","Visiting Friends or Relatives",28741
2009-04-01,"New Zealand","Visiting Friends or Relatives",33147
2009-05-01,"New Zealand","Visiting Friends or Relatives",25016
2009-06-01,"New Zealand","Visiting Friends or Relatives",21418
2009-07-01,"New Zealand","Visiting Friends or Relatives",24503
2009-08-01,"New Zealand","Visiting Friends or Relatives",23145
2009-09-01,"New Zealand","Visiting Friends or Relatives",26004
2009-10-01,"New Zealand","Visiting Friends or Relatives",26279
2009-11-01,"New Zealand","Visiting Friends or Relatives",24840
2009-12-01,"New Zealand","Visiting Friends or Relatives",62839
2010-01-01,"New Zealand","Visiting Friends or Relatives",30929
2010-02-01,"New Zealand","Visiting Friends or Relatives",30006
2010-03-01,"New Zealand","Visiting Friends or Relatives",33205
2010-04-01,"New Zealand","Visiting Friends or Relatives",31112
2010-05-01,"New Zealand","Visiting Friends or Relatives",22648
2010-06-01,"New Zealand","Visiting Friends or Relatives",22951
2010-07-01,"New Zealand","Visiting Friends or Relatives",24659
2010-08-01,"New Zealand","Visiting Friends or Relatives",22311
2010-09-01,"New Zealand","Visiting Friends or Relatives",28559
2010-10-01,"New Zealand","Visiting Friends or Relatives",26423
2010-11-01,"New Zealand","Visiting Friends or Relatives",26361
2010-12-01,"New Zealand","Visiting Friends or Relatives",65825
2011-01-01,"New Zealand","Visiting Friends or Relatives",32371
2011-02-01,"New Zealand","Visiting Friends or Relatives",32682
2011-03-01,"New Zealand","Visiting Friends or Relatives",33319
2011-04-01,"New Zealand","Visiting Friends or Relatives",36994
2011-05-01,"New Zealand","Visiting Friends or Relatives",22356
2011-06-01,"New Zealand","Visiting Friends or Relatives",23798
2011-07-01,"New Zealand","Visiting Friends or Relatives",26275
2011-08-01,"New Zealand","Visiting Friends or Relatives",24621
2011-09-01,"New Zealand","Visiting Friends or Relatives",30486
2011-10-01,"New Zealand","Visiting Friends or Relatives",26506
2011-11-01,"New Zealand","Visiting Friends or Relatives",30632
2011-12-01,"New Zealand","Visiting Friends or Relatives",67931
2012-01-01,"New Zealand","Visiting Friends or Relatives",34463
2012-02-01,"New Zealand","Visiting Friends or Relatives",35008
2012-03-01,"New Zealand","Visiting Friends or Relatives",35008
2012-04-01,"New Zealand","Visiting Friends or Relatives",34027
2012-05-01,"New Zealand","Visiting Friends or Relatives",26498
2012-06-01,"New Zealand","Visiting Friends or Relatives",28436
2012-07-01,"New Zealand","Visiting Friends or Relatives",25010
2012-08-01,"New Zealand","Visiting Friends or Relatives",27871
2012-09-01,"New Zealand","Visiting Friends or Relatives",29246
2012-10-01,"New Zealand","Visiting Friends or Relatives",28237
2012-11-01,"New Zealand","Visiting Friends or Relatives",36459
2012-12-01,"New Zealand","Visiting Friends or Relatives",66007
2013-01-01,"New Zealand","Visiting Friends or Relatives",31633
2013-02-01,"New Zealand","Visiting Friends or Relatives",32853
2013-03-01,"New Zealand","Visiting Friends or Relatives",41187
2013-04-01,"New Zealand","Visiting Friends or Relatives",31718
2013-05-01,"New Zealand","Visiting Friends or Relatives",29291
2013-06-01,"New Zealand","Visiting Friends or Relatives",26738
2013-07-01,"New Zealand","Visiting Friends or Relatives",27213
2013-08-01,"New Zealand","Visiting Friends or Relatives",26525
2013-09-01,"New Zealand","Visiting Friends or Relatives",30509
2013-10-01,"New Zealand","Visiting Friends or Relatives",29068
2013-11-01,"New Zealand","Visiting Friends or Relatives",31554
2013-12-01,"New Zealand","Visiting Friends or Relatives",67336
2014-01-01,"New Zealand","Visiting Friends or Relatives",35634
2014-02-01,"New Zealand","Visiting Friends or Relatives",34801
2014-03-01,"New Zealand","Visiting Friends or Relatives",30505
2014-04-01,"New Zealand","Visiting Friends or Relatives",37008
2014-05-01,"New Zealand","Visiting Friends or Relatives",26885
2014-06-01,"New Zealand","Visiting Friends or Relatives",25875
2014-07-01,"New Zealand","Visiting Friends or Relatives",27451
2014-08-01,"New Zealand","Visiting Friends or Relatives",26236
2014-09-01,"New Zealand","Visiting Friends or Relatives",30372
2014-10-01,"New Zealand","Visiting Friends or Relatives",30710
2014-11-01,"New Zealand","Visiting Friends or Relatives",31372
2014-12-01,"New Zealand","Visiting Friends or Relatives",70844
2015-01-01,"New Zealand","Visiting Friends or Relatives",41418
2015-02-01,"New Zealand","Visiting Friends or Relatives",35918
2015-03-01,"New Zealand","Visiting Friends or Relatives",38337
2015-04-01,"New Zealand","Visiting Friends or Relatives",36745
2015-05-01,"New Zealand","Visiting Friends or Relatives",27839
2015-06-01,"New Zealand","Visiting Friends or Relatives",29249
2015-07-01,"New Zealand","Visiting Friends or Relatives",30441
2015-08-01,"New Zealand","Visiting Friends or Relatives",26925
2015-09-01,"New Zealand","Visiting Friends or Relatives",31457
2015-10-01,"New Zealand","Visiting Friends or Relatives",32022
2015-11-01,"New Zealand","Visiting Friends or Relatives",33863
2015-12-01,"New Zealand","Visiting Friends or Relatives",71596
2016-01-01,"New Zealand","Visiting Friends or Relatives",39649
2016-02-01,"New Zealand","Visiting Friends or Relatives",36671
2016-03-01,"New Zealand","Visiting Friends or Relatives",42623
2016-04-01,"New Zealand","Visiting Friends or Relatives",30945
2016-05-01,"New Zealand","Visiting Friends or Relatives",26086
2016-06-01,"New Zealand","Visiting Friends or Relatives",28119
2016-07-01,"New Zealand","Visiting Friends or Relatives",29025
2016-08-01,"New Zealand","Visiting Friends or Relatives",25905
2016-09-01,"New Zealand","Visiting Friends or Relatives",34114
2016-10-01,"New Zealand","Visiting Friends or Relatives",29998
2016-11-01,"New Zealand","Visiting Friends or Relatives",31690
2016-12-01,"New Zealand","Visiting Friends or Relatives",72463
2017-01-01,"New Zealand","Visiting Friends or Relatives",39757
2017-02-01,"New Zealand","Visiting Friends or Relatives",33920
2017-03-01,"New Zealand","Visiting Friends or Relatives",38412
2017-04-01,"New Zealand","Visiting Friends or Relatives",35792
2017-05-01,"New Zealand","Visiting Friends or Relatives",24390
2017-06-01,"New Zealand","Visiting Friends or Relatives",29195
2005-01-01,"Other Asia","Business",6707
2005-02-01,"Other Asia","Business",7851
2005-03-01,"Other Asia","Business",8664
2005-04-01,"Other Asia","Business",8954
2005-05-01,"Other Asia","Business",9037
2005-06-01,"Other Asia","Business",7270
2005-07-01,"Other Asia","Business",7674
2005-08-01,"Other Asia","Business",7682
2005-09-01,"Other Asia","Business",9581
2005-10-01,"Other Asia","Business",9875
2005-11-01,"Other Asia","Business",9617
2005-12-01,"Other Asia","Business",5395
2006-01-01,"Other Asia","Business",6861
2006-02-01,"Other Asia","Business",8732
2006-03-01,"Other Asia","Business",9145
2006-04-01,"Other Asia","Business",7409
2006-05-01,"Other Asia","Business",10068
2006-06-01,"Other Asia","Business",8520
2006-07-01,"Other Asia","Business",8997
2006-08-01,"Other Asia","Business",7649
2006-09-01,"Other Asia","Business",9289
2006-10-01,"Other Asia","Business",11054
2006-11-01,"Other Asia","Business",11045
2006-12-01,"Other Asia","Business",6459
2007-01-01,"Other Asia","Business",8227
2007-02-01,"Other Asia","Business",8545
2007-03-01,"Other Asia","Business",10671
2007-04-01,"Other Asia","Business",8698
2007-05-01,"Other Asia","Business",9228
2007-06-01,"Other Asia","Business",9355
2007-07-01,"Other Asia","Business",9111
2007-08-01,"Other Asia","Business",7843
2007-09-01,"Other Asia","Business",10678
2007-10-01,"Other Asia","Business",10077
2007-11-01,"Other Asia","Business",11194
2007-12-01,"Other Asia","Business",6346
2008-01-01,"Other Asia","Business",9011
2008-02-01,"Other Asia","Business",11144
2008-03-01,"Other Asia","Business",11281
2008-04-01,"Other Asia","Business",10079
2008-05-01,"Other Asia","Business",9638
2008-06-01,"Other Asia","Business",8258
2008-07-01,"Other Asia","Business",9283
2008-08-01,"Other Asia","Business",8828
2008-09-01,"Other Asia","Business",9193
2008-10-01,"Other Asia","Business",10527
2008-11-01,"Other Asia","Business",12086
2008-12-01,"Other Asia","Business",5028
2009-01-01,"Other Asia","Business",6407
2009-02-01,"Other Asia","Business",8636
2009-03-01,"Other Asia","Business",10052
2009-04-01,"Other Asia","Business",7744
2009-05-01,"Other Asia","Business",8027
2009-06-01,"Other Asia","Business",6710
2009-07-01,"Other Asia","Business",7013
2009-08-01,"Other Asia","Business",7629
2009-09-01,"Other Asia","Business",8162
2009-10-01,"Other Asia","Business",10852
2009-11-01,"Other Asia","Business",9815
2009-12-01,"Other Asia","Business",4955
2010-01-01,"Other Asia","Business",8268
2010-02-01,"Other Asia","Business",8428
2010-03-01,"Other Asia","Business",9888
2010-04-01,"Other Asia","Business",8824
2010-05-01,"Other Asia","Business",8794
2010-06-01,"Other Asia","Business",7837
2010-07-01,"Other Asia","Business",6601
2010-08-01,"Other Asia","Business",8728
2010-09-01,"Other Asia","Business",10119
2010-10-01,"Other Asia","Business",11189
2010-11-01,"Other Asia","Business",10649
2010-12-01,"Other Asia","Business",5509
2011-01-01,"Other Asia","Business",9827
2011-02-01,"Other Asia","Business",9471
2011-03-01,"Other Asia","Business",9298
2011-04-01,"Other Asia","Business",7800
2011-05-01,"Other Asia","Business",8250
2011-06-01,"Other Asia","Business",8531
2011-07-01,"Other Asia","Business",8847
2011-08-01,"Other Asia","Business",7069
2011-09-01,"Other Asia","Business",9812
2011-10-01,"Other Asia","Business",11254
2011-11-01,"Other Asia","Business",12066
2011-12-01,"Other Asia","Business",6535
2012-01-01,"Other Asia","Business",9474
2012-02-01,"Other Asia","Business",11421
2012-03-01,"Other Asia","Business",10412
2012-04-01,"Other Asia","Business",9391
2012-05-01,"Other Asia","Business",11589
2012-06-01,"Other Asia","Business",8694
2012-07-01,"Other Asia","Business",8369
2012-08-01,"Other Asia","Business",8558
2012-09-01,"Other Asia","Business",10768
2012-10-01,"Other Asia","Business",11269
2012-11-01,"Other Asia","Business",11374
2012-12-01,"Other Asia","Business",7403
2013-01-01,"Other Asia","Business",8928
2013-02-01,"Other Asia","Business",8730
2013-03-01,"Other Asia","Business",10436
2013-04-01,"Other Asia","Business",9787
2013-05-01,"Other Asia","Business",9467
2013-06-01,"Other Asia","Business",8328
2013-07-01,"Other Asia","Business",8659
2013-08-01,"Other Asia","Business",10099
2013-09-01,"Other Asia","Business",12444
2013-10-01,"Other Asia","Business",12817
2013-11-01,"Other Asia","Business",14029
2013-12-01,"Other Asia","Business",7795
2014-01-01,"Other Asia","Business",8988
2014-02-01,"Other Asia","Business",13111
2014-03-01,"Other Asia","Business",14132
2014-04-01,"Other Asia","Business",10827
2014-05-01,"Other Asia","Business",11444
2014-06-01,"Other Asia","Business",9610
2014-07-01,"Other Asia","Business",9743
2014-08-01,"Other Asia","Business",8973
2014-09-01,"Other Asia","Business",11274
2014-10-01,"Other Asia","Business",14939
2014-11-01,"Other Asia","Business",14957
2014-12-01,"Other Asia","Business",6852
2015-01-01,"Other Asia","Business",10330
2015-02-01,"Other Asia","Business",11828
2015-03-01,"Other Asia","Business",15061
2015-04-01,"Other Asia","Business",10486
2015-05-01,"Other Asia","Business",11836
2015-06-01,"Other Asia","Business",8382
2015-07-01,"Other Asia","Business",10495
2015-08-01,"Other Asia","Business",10428
2015-09-01,"Other Asia","Business",10601
2015-10-01,"Other Asia","Business",13647
2015-11-01,"Other Asia","Business",16049
2015-12-01,"Other Asia","Business",8989
2016-01-01,"Other Asia","Business",11057
2016-02-01,"Other Asia","Business",11795
2016-03-01,"Other Asia","Business",13442
2016-04-01,"Other Asia","Business",12810
2016-05-01,"Other Asia","Business",13469
2016-06-01,"Other Asia","Business",9580
2016-07-01,"Other Asia","Business",11969
2016-08-01,"Other Asia","Business",11229
2016-09-01,"Other Asia","Business",13685
2016-10-01,"Other Asia","Business",16265
2016-11-01,"Other Asia","Business",16023
2016-12-01,"Other Asia","Business",8892
2017-01-01,"Other Asia","Business",13029
2017-02-01,"Other Asia","Business",17346
2017-03-01,"Other Asia","Business",17726
2017-04-01,"Other Asia","Business",16768
2017-05-01,"Other Asia","Business",15658
2017-06-01,"Other Asia","Business",12689
2005-01-01,"Other Asia","Education",480
2005-02-01,"Other Asia","Education",219
2005-03-01,"Other Asia","Education",426
2005-04-01,"Other Asia","Education",1117
2005-05-01,"Other Asia","Education",280
2005-06-01,"Other Asia","Education",700
2005-07-01,"Other Asia","Education",757
2005-08-01,"Other Asia","Education",476
2005-09-01,"Other Asia","Education",3568
2005-10-01,"Other Asia","Education",572
2005-11-01,"Other Asia","Education",623
2005-12-01,"Other Asia","Education",576
2006-01-01,"Other Asia","Education",335
2006-02-01,"Other Asia","Education",234
2006-03-01,"Other Asia","Education",502
2006-04-01,"Other Asia","Education",541
2006-05-01,"Other Asia","Education",285
2006-06-01,"Other Asia","Education",513
2006-07-01,"Other Asia","Education",362
2006-08-01,"Other Asia","Education",519
2006-09-01,"Other Asia","Education",2477
2006-10-01,"Other Asia","Education",989
2006-11-01,"Other Asia","Education",569
2006-12-01,"Other Asia","Education",955
2007-01-01,"Other Asia","Education",591
2007-02-01,"Other Asia","Education",407
2007-03-01,"Other Asia","Education",705
2007-04-01,"Other Asia","Education",571
2007-05-01,"Other Asia","Education",436
2007-06-01,"Other Asia","Education",1023
2007-07-01,"Other Asia","Education",498
2007-08-01,"Other Asia","Education",561
2007-09-01,"Other Asia","Education",3245
2007-10-01,"Other Asia","Education",631
2007-11-01,"Other Asia","Education",834
2007-12-01,"Other Asia","Education",993
2008-01-01,"Other Asia","Education",376
2008-02-01,"Other Asia","Education",163
2008-03-01,"Other Asia","Education",346
2008-04-01,"Other Asia","Education",741
2008-05-01,"Other Asia","Education",189
2008-06-01,"Other Asia","Education",475
2008-07-01,"Other Asia","Education",493
2008-08-01,"Other Asia","Education",367
2008-09-01,"Other Asia","Education",3063
2008-10-01,"Other Asia","Education",904
2008-11-01,"Other Asia","Education",795
2008-12-01,"Other Asia","Education",1170
2009-01-01,"Other Asia","Education",744
2009-02-01,"Other Asia","Education",303
2009-03-01,"Other Asia","Education",438
2009-04-01,"Other Asia","Education",941
2009-05-01,"Other Asia","Education",343
2009-06-01,"Other Asia","Education",519
2009-07-01,"Other Asia","Education",523
2009-08-01,"Other Asia","Education",366
2009-09-01,"Other Asia","Education",2027
2009-10-01,"Other Asia","Education",503
2009-11-01,"Other Asia","Education",1332
2009-12-01,"Other Asia","Education",789
2010-01-01,"Other Asia","Education",585
2010-02-01,"Other Asia","Education",519
2010-03-01,"Other Asia","Education",763
2010-04-01,"Other Asia","Education",792
2010-05-01,"Other Asia","Education",409
2010-06-01,"Other Asia","Education",888
2010-07-01,"Other Asia","Education",300
2010-08-01,"Other Asia","Education",866
2010-09-01,"Other Asia","Education",2901
2010-10-01,"Other Asia","Education",582
2010-11-01,"Other Asia","Education",1195
2010-12-01,"Other Asia","Education",1009
2011-01-01,"Other Asia","Education",641
2011-02-01,"Other Asia","Education",320
2011-03-01,"Other Asia","Education",665
2011-04-01,"Other Asia","Education",550
2011-05-01,"Other Asia","Education",173
2011-06-01,"Other Asia","Education",203
2011-07-01,"Other Asia","Education",582
2011-08-01,"Other Asia","Education",488
2011-09-01,"Other Asia","Education",1086
2011-10-01,"Other Asia","Education",657
2011-11-01,"Other Asia","Education",932
2011-12-01,"Other Asia","Education",950
2012-01-01,"Other Asia","Education",829
2012-02-01,"Other Asia","Education",259
2012-03-01,"Other Asia","Education",642
2012-04-01,"Other Asia","Education",779
2012-05-01,"Other Asia","Education",446
2012-06-01,"Other Asia","Education",1001
2012-07-01,"Other Asia","Education",664
2012-08-01,"Other Asia","Education",510
2012-09-01,"Other Asia","Education",2866
2012-10-01,"Other Asia","Education",345
2012-11-01,"Other Asia","Education",1418
2012-12-01,"Other Asia","Education",1220
2013-01-01,"Other Asia","Education",1245
2013-02-01,"Other Asia","Education",170
2013-03-01,"Other Asia","Education",844
2013-04-01,"Other Asia","Education",666
2013-05-01,"Other Asia","Education",301
2013-06-01,"Other Asia","Education",894
2013-07-01,"Other Asia","Education",597
2013-08-01,"Other Asia","Education",776
2013-09-01,"Other Asia","Education",2178
2013-10-01,"Other Asia","Education",334
2013-11-01,"Other Asia","Education",1063
2013-12-01,"Other Asia","Education",1255
2014-01-01,"Other Asia","Education",610
2014-02-01,"Other Asia","Education",577
2014-03-01,"Other Asia","Education",385
2014-04-01,"Other Asia","Education",1377
2014-05-01,"Other Asia","Education",446
2014-06-01,"Other Asia","Education",951
2014-07-01,"Other Asia","Education",578
2014-08-01,"Other Asia","Education",788
2014-09-01,"Other Asia","Education",3862
2014-10-01,"Other Asia","Education",643
2014-11-01,"Other Asia","Education",1554
2014-12-01,"Other Asia","Education",1121
2015-01-01,"Other Asia","Education",696
2015-02-01,"Other Asia","Education",658
2015-03-01,"Other Asia","Education",915
2015-04-01,"Other Asia","Education",1006
2015-05-01,"Other Asia","Education",157
2015-06-01,"Other Asia","Education",1071
2015-07-01,"Other Asia","Education",901
2015-08-01,"Other Asia","Education",542
2015-09-01,"Other Asia","Education",2482
2015-10-01,"Other Asia","Education",640
2015-11-01,"Other Asia","Education",1087
2015-12-01,"Other Asia","Education",599
2016-01-01,"Other Asia","Education",1130
2016-02-01,"Other Asia","Education",588
2016-03-01,"Other Asia","Education",627
2016-04-01,"Other Asia","Education",1613
2016-05-01,"Other Asia","Education",694
2016-06-01,"Other Asia","Education",1454
2016-07-01,"Other Asia","Education",1299
2016-08-01,"Other Asia","Education",910
2016-09-01,"Other Asia","Education",4256
2016-10-01,"Other Asia","Education",1175
2016-11-01,"Other Asia","Education",1642
2016-12-01,"Other Asia","Education",1550
2017-01-01,"Other Asia","Education",1652
2017-02-01,"Other Asia","Education",755
2017-03-01,"Other Asia","Education",1152
2017-04-01,"Other Asia","Education",1309
2017-05-01,"Other Asia","Education",366
2017-06-01,"Other Asia","Education",1580
2005-01-01,"Other Asia","Employment",2150
2005-02-01,"Other Asia","Employment",1453
2005-03-01,"Other Asia","Employment",1252
2005-04-01,"Other Asia","Employment",1387
2005-05-01,"Other Asia","Employment",1341
2005-06-01,"Other Asia","Employment",847
2005-07-01,"Other Asia","Employment",1654
2005-08-01,"Other Asia","Employment",1387
2005-09-01,"Other Asia","Employment",995
2005-10-01,"Other Asia","Employment",1172
2005-11-01,"Other Asia","Employment",1245
2005-12-01,"Other Asia","Employment",1112
2006-01-01,"Other Asia","Employment",1590
2006-02-01,"Other Asia","Employment",1579
2006-03-01,"Other Asia","Employment",1090
2006-04-01,"Other Asia","Employment",719
2006-05-01,"Other Asia","Employment",1016
2006-06-01,"Other Asia","Employment",866
2006-07-01,"Other Asia","Employment",1489
2006-08-01,"Other Asia","Employment",1009
2006-09-01,"Other Asia","Employment",1192
2006-10-01,"Other Asia","Employment",1650
2006-11-01,"Other Asia","Employment",865
2006-12-01,"Other Asia","Employment",899
2007-01-01,"Other Asia","Employment",2629
2007-02-01,"Other Asia","Employment",1260
2007-03-01,"Other Asia","Employment",1700
2007-04-01,"Other Asia","Employment",1119
2007-05-01,"Other Asia","Employment",1298
2007-06-01,"Other Asia","Employment",760
2007-07-01,"Other Asia","Employment",878
2007-08-01,"Other Asia","Employment",1094
2007-09-01,"Other Asia","Employment",1227
2007-10-01,"Other Asia","Employment",1254
2007-11-01,"Other Asia","Employment",708
2007-12-01,"Other Asia","Employment",1010
2008-01-01,"Other Asia","Employment",2074
2008-02-01,"Other Asia","Employment",994
2008-03-01,"Other Asia","Employment",1344
2008-04-01,"Other Asia","Employment",1074
2008-05-01,"Other Asia","Employment",1138
2008-06-01,"Other Asia","Employment",921
2008-07-01,"Other Asia","Employment",1388
2008-08-01,"Other Asia","Employment",1345
2008-09-01,"Other Asia","Employment",1087
2008-10-01,"Other Asia","Employment",1393
2008-11-01,"Other Asia","Employment",1478
2008-12-01,"Other Asia","Employment",1223
2009-01-01,"Other Asia","Employment",1928
2009-02-01,"Other Asia","Employment",1203
2009-03-01,"Other Asia","Employment",1068
2009-04-01,"Other Asia","Employment",1309
2009-05-01,"Other Asia","Employment",725
2009-06-01,"Other Asia","Employment",1061
2009-07-01,"Other Asia","Employment",1552
2009-08-01,"Other Asia","Employment",1096
2009-09-01,"Other Asia","Employment",1076
2009-10-01,"Other Asia","Employment",900
2009-11-01,"Other Asia","Employment",1254
2009-12-01,"Other Asia","Employment",864
2010-01-01,"Other Asia","Employment",1762
2010-02-01,"Other Asia","Employment",1473
2010-03-01,"Other Asia","Employment",1515
2010-04-01,"Other Asia","Employment",1232
2010-05-01,"Other Asia","Employment",803
2010-06-01,"Other Asia","Employment",564
2010-07-01,"Other Asia","Employment",1632
2010-08-01,"Other Asia","Employment",1010
2010-09-01,"Other Asia","Employment",1409
2010-10-01,"Other Asia","Employment",929
2010-11-01,"Other Asia","Employment",948
2010-12-01,"Other Asia","Employment",842
2011-01-01,"Other Asia","Employment",1802
2011-02-01,"Other Asia","Employment",1193
2011-03-01,"Other Asia","Employment",1501
2011-04-01,"Other Asia","Employment",820
2011-05-01,"Other Asia","Employment",1055
2011-06-01,"Other Asia","Employment",909
2011-07-01,"Other Asia","Employment",1162
2011-08-01,"Other Asia","Employment",1197
2011-09-01,"Other Asia","Employment",1045
2011-10-01,"Other Asia","Employment",739
2011-11-01,"Other Asia","Employment",1181
2011-12-01,"Other Asia","Employment",647
2012-01-01,"Other Asia","Employment",1977
2012-02-01,"Other Asia","Employment",1276
2012-03-01,"Other Asia","Employment",946
2012-04-01,"Other Asia","Employment",1091
2012-05-01,"Other Asia","Employment",873
2012-06-01,"Other Asia","Employment",923
2012-07-01,"Other Asia","Employment",1258
2012-08-01,"Other Asia","Employment",1400
2012-09-01,"Other Asia","Employment",983
2012-10-01,"Other Asia","Employment",1255
2012-11-01,"Other Asia","Employment",1403
2012-12-01,"Other Asia","Employment",1048
2013-01-01,"Other Asia","Employment",2271
2013-02-01,"Other Asia","Employment",1255
2013-03-01,"Other Asia","Employment",1115
2013-04-01,"Other Asia","Employment",1279
2013-05-01,"Other Asia","Employment",1136
2013-06-01,"Other Asia","Employment",1027
2013-07-01,"Other Asia","Employment",1276
2013-08-01,"Other Asia","Employment",744
2013-09-01,"Other Asia","Employment",1090
2013-10-01,"Other Asia","Employment",1337
2013-11-01,"Other Asia","Employment",1906
2013-12-01,"Other Asia","Employment",1593
2014-01-01,"Other Asia","Employment",2244
2014-02-01,"Other Asia","Employment",1131
2014-03-01,"Other Asia","Employment",862
2014-04-01,"Other Asia","Employment",1604
2014-05-01,"Other Asia","Employment",1094
2014-06-01,"Other Asia","Employment",936
2014-07-01,"Other Asia","Employment",777
2014-08-01,"Other Asia","Employment",1044
2014-09-01,"Other Asia","Employment",1318
2014-10-01,"Other Asia","Employment",1655
2014-11-01,"Other Asia","Employment",1470
2014-12-01,"Other Asia","Employment",1787
2015-01-01,"Other Asia","Employment",1832
2015-02-01,"Other Asia","Employment",1992
2015-03-01,"Other Asia","Employment",931
2015-04-01,"Other Asia","Employment",1353
2015-05-01,"Other Asia","Employment",1953
2015-06-01,"Other Asia","Employment",1511
2015-07-01,"Other Asia","Employment",1975
2015-08-01,"Other Asia","Employment",2158
2015-09-01,"Other Asia","Employment",1471
